"MSF was also active on the other side of the border in [Kenya](http://www.msf.org/en/where-we-work/kenya), conducting contact tracing, training health staff, and setting up a small treatment centre, which fortunately wasn’t used as no cases were declared in the country.","Health"
"*MSF first intervened in Uganda in 1980. The medical humanitarian organisation currently runs emergency programmes to assist South Sudanese refugees in the north of the country, as well as longer-term programmes in Arua and Kasese districts. Here, focus is put on [HIV, tuberculosis, malaria](http://www.msf.org/en/diseases/malaria) and other infectious diseases, as well as access to healthcare for populations with specific needs (adolescents, fishermen communities, sex workers, and others).*","Health"
"As of 6 December, 110 clinically diagnosed cases of diphtheria, including six deaths have been reported, with most cases in the Balukhali makeshift settlement (BMS), located in the larger Kutupalong–Balukhali expansion site. Other cases have been detected in Jamtoli and Thangkhali settlements. Low vaccination coverage amongst the camp population increases their vulnerability to the disease, which is particularly deadly for children. Congestion in sites, unevenly distributed health facilities and poor WASH infrastructure facilitate the spread of the disease, particularly during winter. An emergency vaccination campaign targeting 250,000 children is to begin on December 10. Difficult terrain and lack of access to some areas in expansion sites are likely to hamper health services provision. Awareness raising will be important to ensure as many children as possible access immunisations.","Health"
"110 clinically diagnosed cases of diphtheria, including six deaths as of 6 December – this","Health"
"figure may have increased (WHO 06/12/2017). A first suspected case was identified on 10","Health"
"November, but health workers were unable to trace the patient. Another suspected case","Health"
"**Diphtheria** is a respiratory tract illness, which spreads through air droplets (i.e. sneezing","Health"
"or coughing), or hand-to-hand and hand-to-mouth contact (WHO, WHO 06/12/2017). First","Health"
"symptoms include a sore throat, fever, and a loss of appetite. Membrane may form on","Health"
"the throat and tonsils. Diphtheria is endemic in Bangladesh. The likelihood of dying from","Health"
"a case of diphtheria, the Case Fatality Rate (CFR), is generally 5-10%, but it can go up to","Health"
"20% among children under five and adults over 40 years old (CDC; WHO, WHO 06/12/2017).","Health"
"**Vaccination coverage**: The best way to reduce transmission of the disease is to maintain","Health"
"a high level of immunisation in the community. The Rohingya population generally has","Health"
"low vaccination coverage, as they have limited accessed to health services in Myanmar.","Health"
"Diphtheria vaccines have to be given in various stages to ensure immunity. Immunity to","Health"
"diphtheria fades overtime, and a booster vaccine should ideally be given every ten years","Health"
"This is the 15th report produced by the Independent Monitoring Board (IMB) of the Global Polio Eradication Initiative (GPEI). A separate independent monitoring board (the Transition Independent Monitoring Board, TIMB) reviews progress with the task of planning and implementing measures necessary to secure a completely polio-free world. It also examines actions aimed at ensuring successful transfer of polio assets, innovations developed and lessons learned to countries’ public health programmes and other global health priorities. The TIMB’s second report will be published shortly. ","Health"
"The IMB’s evaluative judgements focus on objective one of the GPEI Strategic Plan 2013-2018: “Stop all wild polio virus transmission by the end of 2014 and new vaccine-derived polio virus outbreaks within 120 days of con rmation of the rst case”. The 2014 date for interrupting wild poliovirus transmission was (by implication) modi ed when the Polio Oversight Board meeting endorsed an “intermediate” scenario whereby global transmission would be interrupted by the end of 2016. The Polio Oversight Board also reviewed a scenario whereby transmission would be interrupted by the end of 2017. This was rejected as “pessimistic”. ","Health"
"This 15th report of the IMB follows a meeting in late October and early November 2017 with GPEI staff, donors, extended partners, together with health ministers and of cials from Pakistan, Afghanistan and Nigeria.","Health"
"Mogadishu, Somalia, 10 December 2017—The Federal Government of Somalia’s Ministry of Health with support from the World Health Organization (WHO) and UNICEF today launched a focused 3-day oral polio vaccination campaign targeting 726 699 children under 5 years of age in districts of Banadir and Lower and Middle Shabelle regions.","Health"
"“No cases of polio have been detected in Somalia since August 2014, however, as a preventative measure; it is imperative that all children under 5 years of age in targeted locations, whether previously immunized or not, receive 2 drops of oral polio vaccine. We urge all families to get their children vaccinated to protect them against this dangerous disease,” said WHO Representative for Somalia, Dr Ghulam Popal.","Health"
"The campaign will be conducted in 2 rounds through house-to-house visits by vaccination teams. The first and second round will involve the use of oral polio vaccine for children under 5 years of age. Inactivated polio vaccine (IPV) will be used in the third round to boost immunity among children between 2 and 23 months of age.  ","Health"
"“This campaign has been carefully planned to make sure that all children in the chosen areas, particularly those who have been missed in previous vaccination campaigns, are reached this time,” said UNICEF Somalia Representative, Steven Lauwerier.","Health"
"More than 4400 vaccinators and monitors, and around 800 000 doses of vaccine have been mobilized to conduct the activity. ","Health"
"Somalia has been polio free since August 2014, when the last case of polio was reported from Hobyo district of Mudug region. ","Health"
"Banadir region reported the highest number of wild poliovirus cases in Somalia (72 out","Health"
"of 199) during the Horn of Africa outbreak in 2013-14. Conflict and insecurity in South","Health"
"and Central Somalia especially has continued to hinder access to children during polio","Health"
"immunization campaigns in 2017, with approximately 240,000 children under five","Health"
"years of age reported as not accessible for more than a year.","Health"
"- Ajyal Sultany, WHO Communications Officer, sultanya@who.int  ","Health"
"- Joseph Swan, WHO Polio Communications Officer, swanj@who.int  ","Health"
"- Leila Abrar, UNICEF Somalia, +254 734 490265, labrar@unicef.org","Health"
"Direct Relief shipments of critical medicines reached several communities in Puerto Rico Sunday, places where access has been a challenge.","Health"
"Helicopters provided an infusion of help to the community of Utuado, as well as to the island of Vieques. The shipments sent out Sunday amounted to more than $120,000 in donated medicines and supplies.","Health"
"Samaritan’s Purse provided helicopter transportation to the mountain community of Utuado, which has had limited road access since daily rains have washed out much of the roadways and bridges that link the municipality to the rest of the island.","Health"
"The helicopter was able to move a shipment of Direct Relief medicine into the community in less than 45 minutes, a drive that would have taken all day from San Juan, even if the roads had been operable. ","Health"
"On Sunday morning, the helicopter touched down in a muddy softball field down the street from Corporation de Servicios Medicos, where the medicines were bound.","Health"
"Utuado resident Tito Camarillo heard the helicopter land and brought his three grandchildren to see the chopper.  Camarillo said that the rivers that surround and flow through the town caused immense damage during and after Hurricane Maria made landfall, and the rains since have been massive, adding that in one day, the town saw 30 inches of rain.","Health"
"The medicines were delivered to the Corporation de Servicios Medicos, which operates a health center in Utuado.","Health"
"Alexis Serrano, who works for the clinic, picked up the medicines Sunday and said that flooding in the town remains an issue.","Health"
"The clinic is in the midst of rebuilding much of their health system, and staff have been leaving the clinic instead of relying on patients to come to them. They’ve been conducting care in shelters, as well as going door-to-door to check on patients that are unable to leave their homes.","Health"
"“There are a lot of places in need here,” Serrano said.","Health"
"On Sunday, Direct Relief also secured transportation with the U.S. Coast Guard for shipments of essential medicine to a clinic in Vieques, operated by the medical system, Health ProMed.","Health"
"The island has also had access challenges, and the medical shipments will take the pressure off the clinic’s pharmacies.","Health"
"Kenya is on high alert following a suspected case of the Ebola-like Marburg virus in the western Trans Nzoia County, which borders Uganda.","Health"
"This is after a Ugandan national with symptoms of the haemorrhagic fever visited a herbalist in a village in Kaisagat location, Kwanza Constituency, seeking medical assistance.","Health"
"County health officials said samples from the Ugandan have been taken to the Kenya Medical Research Institute (Kemri) for analysis with results expected on Wednesday morning.","Health"
"“This is not Ebola but we suspect Marburg virus which is highly experienced in Uganda although it has symptoms like Ebola,” said County Director of Preventive and Promotive Health Services, Gilbert Sowon.","Health"
"He urged Kenyans to be calm as government laboratory ascertains the disease.","Health"
"“Already quarantine has been set up in the affected area and mobilisation in the community is ongoing as,"" said Dr Emmanuel Wanjala, the medical superintendent at the county's top hospital in Kitale.","Health"
"He added that they were screening all the people who came into contact with the Ugandan suspected to have the disease.","Health"
"While Kenya has not reported any case of the Marburg virus, the World Health Organisation said it was a likely hotspot after a recent outbreak in eastern Uganda.","Health"
"Two people died from Marburg virus in eastern Uganda in the country’s first outbreak of the pathogen in three years.","Health"
"One of the individuals was a male hunter who died in September while his 50-year-old sister died three weeks later.","Health"
"The two are the first recorded cases of Marburg in Kween district located near the country's border with Kenya.","Health"
"Marburg is one of the most deadly known pathogens and has a high mortality rate. Like Ebola, it is a haemorrhagic fever that causes severe bleeding, fever, vomiting and diarrhoea.","Health"
"It has a 21-day incubation period, just like Ebola, and is transmitted via bodily fluids.","Health"
"Kenya has already issued an alert for Marburg and plague following outbreaks in Uganda and Madagascar respectively.","Health"
"During the last 09 month of the year 2017, 157133 suspected dengue cases have been reported to the Epidemiology Unit from all over the island. [Latest Disease Trends,](http://www.epid.gov.lk/web/index.php?option=com_casesanddeaths&Itemid=448&lang=en)","Health"
"Approximately 43.40% of dengue cases were reported from the Western province. The highest numbers of dengue cases were reported during the 29 week of 2017.","Health"
"This situation warrants regular removal of possible mosquito breeding sites from the environment. It is also important to seek medical attention in the event of fever by day three of the illness.","Health"
"Last Updated on Wednesday, 04 October 2017 12:50","Health"
"Abuja 29 June 2017 - Nigeria’s Minister of Health, Professor Isaac Adewole on 28 June 2018, officially declared the Meningitis outbreak over. The declaration was made after the weekly Federal Executive Council meeting with the Acting President, Professor Yemi Osinbajo and all serving ministers at the State House in Abuja. ","Health"
"Nigeria achieved the feat with the active support of the World Health Organization (WHO) and other development partners such as the Centers for Disease Control (USA) as contained in an earlier acknowledgment by the Chief Executive Officer of the Nigeria Center for Disease Control (NCDC), Dr Chikwe Iheakwezu.","Health"
"“In the last four weeks, no local government area has reached outbreak alert threshold. By the 16th of June 2017 when the Emergency Operation Center (EOC) was stepped down, a total of 14,518 suspected cases of meningitis were reported from 25 states, with 1,166 deaths, giving a case fatality rate of 8%”, he added.","Health"
"Since the outbreak in late 2016, the meningitis infection has claimed over 1,000 lives with Zamfara, Sokoto, Yobe, Katsina, Kano, Kebbi and Niger states being the most affected. The Nesseria meningitidis type C serotype was the predominant strain isolated.","Health"
"Incident Management System for curtailing spread.","Health"
"From the onset of the outbreak, WHO set up an Incident Management System (IMS) at the country office in Abuja and immediately provided guidelines and Standard Operating Procedures for enhanced surveillance, preparedness and response to CSM outbreak, managing meningitis epidemic to the EOC/NCDC. The Organization also provided technical support EOC/NCDC and EOCs of states (Sokoto, Zamfara, Yobe and Katsina), mainly on the 3-pillar strategy (surveillance, case management and vaccination). ","Health"
"The IMS was supervised by Dr Wondimagegnehu Alemu the WHO country Representative(WR) to Nigeria, and made up of components including Information and planning; Health Expertise and Operations; Management and Administration, Partnership, Resource Mobilization, and External Relations; Communication and Logistics. ","Health"
"During the course of the outbreak, additional medicines and commodities were procured and distributed to the affected states. WHO supported NCDC to deploy 10 teams of healthcare workers to Zamfara and Sokoto states over a period of 3 weeks as well as training of clinicians on case detection and management.","Health"
"Miss Chinyere Obidiegwu, a National Youth Corps member serving at a Government Secondary School in Birnin Magaji Local Government Area (LGA) in Zamfara State where meningitis broke out survived the deadly disease. In her words, “I took ill with severe headache and fever, and treated for malaria. Before I knew it, they said I fainted and was unconscious”. It was in the hospital where she was confirmed of being afflicted with meningitis and sent to the isolation camp for treatment. ","Health"
"“Notwithstanding all the pains I was going through, I never lost hope as I battled for life. My confidence was boosted by the activities of personnel from WHO and the treatment I got in the health facility where I was on admission”, Obidiegwu added.","Health"
"The arduous road to containing the deadly strain of meningitis was facilitated by WHO as it supported government to stockpile and pre-position antibiotics, vaccines, laboratory reagents including Pastorex, TI media and lumbar puncture kits at both state and LGA levels. ","Health"
"Furthermore, over 10,000 personnel of the polio infrastructure were involved in combatting the CSM in Nigeria. In Zamfara state alone, 2454 polio personnel were engaged during the reactive vaccination campaign.","Health"
"“The polio infrastructure was originally designed towards achieving the polio eradication goals,” said Dr Wondimagegnehu Alemu, the WR. “Now polio infrastructure is built into the Nigerian health system and has evolved to incorporate new functions such as response to outbreaks of other diseases.”","Health"
"Equally, with the CSM outbreak in the northwestern states of Katsina, Kebbi, Sokoto and Zamfara, WHO through its collaborative networks, Medical Research Council (MRC) – Gambia, developed the capacity of the existing laboratory in Ahmed Sani Yeriman Bakura specialist hospital Gusau, Zamfara state to a standard public health laboratory. Also, laboratory capacity was improved with the recent operationalization of the new National Reference Laboratory in Gaduwa, Abuja with support from the Federal Ministry of Health, the US CDC, the WHO, MRC- Gambia and Medecins sans Frontieres (MSF)","Health"
"In March, WHO supported Nigeria to request and receive 500,000-polysaccharide meningitis A+C vaccines from the International Coordinating Group (ICG) on Vaccine Provision. The ICG, which coordinates the provision of vaccine supplies during outbreak emergencies, is composed of the International Federation of Red Cross and Red Crescent Societies (IFRC), the United Nations Children’s Fund (UNICEF), MSF and WHO as the secretariat. The vaccines, funded by Gavi, the Vaccine Alliance, were used for reactive campaigns in Zamfara (420,000), Sokoto (20,000), and Katsina (50,000) states.","Health"
"With the outbreak, almost 2.5 million doses of vaccines were provided for reactive vaccination campaigns. At the end of the exercise, 2,118,035 people (coverage of 86.7%) were vaccinated in 50 LGAs across 4 states to curtail the spread of the disease.","Health"
"Presently, NCDC is coordinating a network of laboratories across the country to improve case confirmation capacity. National guidelines towards responding to future outbreaks are being updated together with on-going awareness campaigns to keep the public informed. Workshops to improve preparedness will be conducted.","Health"
"According to Dr Ihekweazu, the Chief Executive Officer “While NCDC has stepped down the Emergency response, the work never stops – we will continue to work 24/7 to ensure the protection of all Nigerians against infectious disease threats.” ","Health"
"Dr Mary Stephen; Tel: +234 803 639 1332; Email: stephenm@who.int ","Health"
"Ms Charity Warigon; Tel: +234 810 221 0093; Email: warigonc@who.int","Health"
"This final report provides an overview of the progress made throughout the operation which concluded on 28 February 2017. An allocation of CHF 78,771 was made from the IFRC Disaster Relief Emergency Fund (DREF) on 1 November 2016 to support the Solomon Islands Red Cross Society in delivering immediate humanitarian assistance, of which CHF 70,106 has been utilized. The balance of CHF 8,665 will be returned to DREF.  ","Health"
"On behalf of the Solomon Islands Red Cross, IFRC would like to thank the Canadian Red Cross/Canadian government for the generous contribution to the replenishment of this DREF. ","Health"
"From August 2016, an unusual increase in dengue-like illness, including the number of confirmed Dengue cases, was observed through the National Syndromic Surveillance System of the Ministry of Health and Medical Services (MHMS) in the Solomon Islands. An outbreak of dengue was declared by the Solomon Islands Government for Honiara city and the Guadalcanal province on 8 October 2016 and surveillance of dengue cases was increased by the Honiara City Council, other private practitioners and in the Guadalcanal province. This was expanded to include Gizo township (Western province) and the Auki township (Malaita province) on 19 October 2016.  ","Health"
"Between 15 August and 16 October 2016, a total of 1,212 suspected dengue cases were reported in Guadalcanal (including Honiara), Malaita and Isabel provinces (798 additional cases were reported in situation report #3 of the MHMS for the week of 10-16 October 2016) and at least three dengue-like illness cases reported for Gizo City in the Western Province.  ","Health"
"In situation report #26 issued by the MHMS for week 121 , 2017 of the Dengue outbreak, the MHMS advised that a total of 12,030 line-listed cases of suspected dengue had been reported across all 10 provinces of the Solomon Islands since week 332 , 2016, and that 96% of the cases had been reported from the Honiara and Guadalcanal provinces. To date, a total of 3,360 rapid diagnostic tests have been conducted. Of these, 1,455 (44%) were positive for Dengue. Dengue virus serotype 2 (DENV2) was also detected in 35 out of 51 samples that were sent to the New Zealand Institute of Environmental Science and Research Limited (ESR) in December 2016.  ","Health"
"The MHMS further reported a total 824 hospitalizations since week 33, 2016 within which 62% of the admitted cases were below 24 years of age. From October 2016 until January 2017, 15 deaths were associated with the outbreak, 60% of which were in persons aged 50 years or older. The MHMS advised a decrease in the weekly trend of reported dengue cases and that overall data indicated that the number of cases had decreased significantly indicating a possible slowing down of the outbreak.  ","Health"
"The Ministry of Health Emergency Operation Committee (MHEOC) stood down its operation in mid-April 2017. This decision was based on the epidemiological trend, which showed a consistent decrease in the number of cases from February 2017. In addition, the current case load of dengue admissions to the National Referral Hospital (NRH) is manageable under routine operational capacity.","Health"
"6 OCTOBER 2017 | ANTANANARIVO, MADAGASCAR - WHO has delivered nearly 1.2 million doses of antibiotics and released US$1.5 million dollars in emergency funds to fight plague in Madagascar.","Health"
"""Plague is curable if detected in time. Our teams are working to ensure that everyone at risk has access to protection and treatment. The faster we move, the more lives we save,"" said Dr. Charlotte Ndiaye, WHO Representative in Madagascar.","Health"
"WHO has delivered 1 190 000 doses of antibiotics to the Ministry of Health and partners this week, and a further supply of 244 000 doses is expected in the days ahead.","Health"
"The different types of drugs will be used for both curative and prophylactic care. They are enough to treat up to 5000 patients and protect up to 100 000 people who may be exposed to the disease.","Health"
"The medicines are being distributed to health facilities and mobile health clinics across the country with the support of the Ministry of Health and partners.","Health"
"WHO is also filling critical shortages in disinfection materials and personal protective equipment for health professionals and safe burials.","Health"
"WHO and the Ministry of Health are training local health workers on how to identify and care for patients, and how to trace people who have had close contact with symptomatic patients so that they may be given protective treatment.","Health"
"Most of the 231 infections and 33 deaths that the Ministry of Health has reported since August are associated with pneumonic plague – a more dangerous form of the disease that affects the lungs and is transmitted through coughing at close range.","Health"
"Both bubonic and pneumonic plague can be cured using common antibiotics if delivered early. Antibiotics can also help prevent infection among people who have been exposed to plague.","Health"
"WHO has rapidly released $1.5 Million from it emergency funds to allow for immediate support to the country until more substantial funds are received.","Health"
"WHO is appealing for US$5.5 million to effectively respond to the outbreak and save lives.","Health"
"The ongoing cholera outbreak which has gripped Yemen since late April is another example of the dangers associated with a collapsing health system. To date, there have been over 175,000 suspected cases and more than 1,000 deaths. Children are the most vulnerable. With low immunity, poor nutritional intake and unsanitary living conditions, these children are sitting on the cusp of infection and disease. The collapsing health system – where doctors haven’t been paid and basic medical supplies are in extreme shortage – is making matters worse.","Health"
"SANA'A, Yemen, 23 June 2017 – Worried parents wait outside the cramped paediatric emergency ward in Ma’abar hospital, 100 kilometers south of Sana’a, the capital of Yemen. Helpless and unsure how to save their suffering children, they look expectantly at the few doctors and nurses on duty who hurriedly move in and out of the ward, wearing scrubs and masks.","Health"
"A narrow aisle leads to the neonatal ward, where infants lie in incubators. Some were prematurely delivered while others suffer from medical complications. These children are lucky to receive treatment. There are only ten functional incubators in the entire district.","Health"
"At the entrance of the ward, we see a parent arguing with the paediatrician. Exhausted and unable to cope with the recurring cost of treatment for Reem, his four-month-old daughter who suffers from a respiratory disorder, Akram Alnageel, wants to take his daughter back to his village. Reem has been in the incubator for the past 25 days. But this is not the first time she is in hospital. She has come three times since she was born. Reem’s fragile and weak body is suffering, and if not properly treated, she will develop pneumonia. The doctors fear that if she is discharged, the long journey home may be too much for her to handle.","Health"
"“I am tired, Reem’s mother is tired and we cannot afford the cost,” says Akram. “We accept whatever is destined. We accept death,” his shoulders drop and he looks away as if resigning to whatever fate has in store for him and his daughter.","Health"
"The paediatrician trying to convince Akram to stay is Dr. Ghaylan AbuGhanem. “There are many parents like Akram who are forced to take their seriously ill children out of the hospital because they cannot afford the cost of the medicine or simply because the cost of transportation to and from the hospital is very high,” he says. “I deal with such parents every single day. I’ve had to discharge children knowing that they will not make it back to their homes. I try to convince them but I cannot force them.”","Health"
"Reem is lucky. Dr. Ghaylan has succeeded in convincing Akram to let his daughter remain under medical care, at least for now.","Health"
"According to Dr. Ghaylan, the mortality rate among children in Ma’aber district is high. He estimates that two out of every ten infants that are admitted in the hospital die. The doctor explains that the hospital is far from many districts and parents only bring their children when the child’s situation is already complicated, and often when it’s too late.","Health"
"The situation is the same across all governorates of Yemen. With over 50 per cent of health facilities not fully functional due to the conflict, the health system is hanging by a thread. The health facilities that do function, such as this hospital, are overwhelmed and cannot accommodate the increasing numbers of patients. To make matters worse, doctors have not been paid their salaries for many months. Dr. Ghalyan tells us that many doctors have left the hospital and either joined private hospitals or clinics in neighbouring cities, or left the country in search of a better living. Some of his acquaintances have lost their lives on the roads out of Yemen.","Health"
"In Sana’a, Al-Thawrah is a leading referral hospital. People from across the country come here, desperate to receive treatment and equally desperate for their loved ones to make it out alive. But this hospital faces the same challenges.","Health"
"“I feel that I am participating in the death of patients every time I admit them. How do I treat them? I have no medicines, no supplies and no staff. Even the equipment is not working and needs repair,” says Dr. Eman Alsheree, a gynaecologist at the hospital. “We only accept very serious complications where pregnant women or mothers are on the verge of death. I have seen women deliver children on the road, in a car or on the streets. There is no way I can provide them with treatment.”","Health"
"At the paediatric emergency room, children are sprawled across an un-sanitized open hall. Their attendants huddle by their sides. Children admitted here suffer from all sorts of illnesses, most of them are severe. We see a mother running to other families in the room, begging for money. Her son is in a critical stage and the doctors have asked for a specific medicine. The medicine is only available at one pharmacy, at a price she cannot afford.","Health"
"The stories are countless, the suffering is unparalleled. Whether it is children dying of preventable diseases or pregnant women dying at the gates of hospitals. Yemen is suffering the worst humanitarian disaster in its modern history. Its children, the most vulnerable of the population, are the biggest victims. They are paying the cost for a conflict not of their making.","Health"
"In 2015, over 10,000 children died from preventable diseases because of the crumbling health system. UNICEF estimates similar figures for the following years. Those who do survive are prone to malnutrition as the country is staring at a famine.","Health"
"There is a shortage of safe water and medical supplies in the country, exacerbating the ongoing outbreak of cholera and acute watery diahrroea. Currently, more than 24 million people are at risk. UNICEF is working with health, WASH, and communication for development partners to scale up the response for the next several months to control the outbreak, prevent further spread, and minimize the risk of recurrence.","Health"
"Back at the paediatric emergency room in Al-Thawrah hospital, the desperate mother who was begging for money to save her child has found a donation from an anonymous person. She now has enough money to buy her son the urgent medication needed to save his life. She is overwhelmed with relief. But there are many mothers who are not so fortunate.","Health"
"Cox’s Bazar, Bangladesh, 6 October 2017: The World Health Organization is [seeking USD 10.2 million](https://reliefweb.int/node/2264554/) to protect, promote and secure the health of more than half a million people who have moved to southern Bangladesh from across the border since August this year.","Health"
"“The health needs of this immensely vulnerable population are massive, and growing.  Though WHO has provided critical support to health services delivery – including by supporting mobile medical teams and mobilizing life-saving medicines – the need to scale-up operations is clear. WHO’s response has been immediate, but it must also be ongoing, for which we need consistent and actionable resources,” said Dr Roderico Ofrin, Regional Emergency Director for WHO South-East Asia. ","Health"
"**To make that happen, WHO is appealing for USD $10.2 million.** ","Health"
"WHO is currently working with the Ministry of Health and Family Welfare and partner agencies to plan and implement an oral cholera vaccination (OCV) campaign that will provide life-saving protection against the disease to 900 000 people.  ","Health"
"WHO’s response has already had life-saving impact. Since the first signs of the rapid influx emerged, WHO has established joint coordination of the health sector to best utilize WHO’s technical and operational capacity, and helped vaccinate 135 000 children against measles and rubella and 72 000 against polio. WHO also supported the provision of Vitamin A to 72 000 children.","Health"
"To detect and respond to the outbreak of epidemic-prone diseases, WHO has raised an Early Warning, Alert and Response System (EWARS) that is calibrated to the specific epidemiological profile of both Cox’s Bazar and Rakhine state. WHO has also provided vital support to the functioning of 20 mobile medical teams for a period of two months to ensure basic health care services are available and effective.","Health"
"To increase access to safe water, sanitation and hygiene (WASH), WHO has deployed an environmental health team to Cox’s Bazar to assess and monitor drinking water and initiate cholera prevention measures. As part of this, WHO has provided supplies to treat 20 000 cases of diarrheal disease.","Health"
"As per the Response Plan, WHO will scale-up its activities and :","Health"
"* **Strengthen communicable disease prevention, detection and control** to prevent mortality and morbidity from communicable disease outbreaks. That includes by fortifying surveillance and supporting local health services and emergency and routine immunization, as well as enhancing water, sanitation and hygiene, especially in health facilities.","Health"
"* **Advance leadership and coordination** to achieve an effective health response, including by leading or supporting the mobilization of resources, coordinating mobile medical teams, assessing and analyzing health information, and mapping health services availability to identify and fill gaps.","Health"
"* **Support ongoing access to essential health services** to reduce mortality and morbidity. That includes by providing emergency health kits, reagents and supplies to equip health facilities and mobile clinics, establishing supply chain and cold chain mechanisms as and where needed, identifying and strengthening referral mechanisms, and training health workers to be able to detect and provide basic targeted treatment of noncommunicable diseases.","Health"
"Tel: +91 11 23370804, Extn: 26575          ","Health"
"Mr Michael Vurens van Es (from Cox's Bazar)             ","Health"
"The purpose of this note is to facilitate access for Programme Managers to technical guidance and guidelines on measles. Especially to help ensure that health workers have access to the Somalia Treatment Guidelines which provide guidance on the appropriate management of measles for use at different levels of the health system, including recommended vitamin A dosage and supportive care/management of complications of measles.","Health"
"Please find below links to relevant publications and updates:","Health"
"1. Measles factsheet July 2017 This is a WHO media briefing sheet outlining key facts on measles, its management and prevention through vaccination. Standards for care of children with measles include:","Health"
"- the maintenance of nutrition during the course of the illness","Health"
"- the recommendation that all children with measles receive two doses of vitamin A supplements, given 24 hours apart http://www.who.int/mediacentre/factsheets/fs286/en/","Health"
"2. Measles vaccines: WHO position paper; WHO weekly epidemiological bulletin,  ","Health"
"April 2017 This provides the most recent technical guidance principally for public health managers and immunization experts on measles vaccination recommendations. http://apps.who.int/iris/bitstream/10665/255149/1/WER9217.pdf","Health"
"3. Somali Treatment Guidelines in line with the Essential Package of Health Services Somali country approved guidelines include how to manage measles and its complications of measles. The guidelines are available under the Treatment Guidelines & Protocols section of the Health Cluster website: https://www.humanitarianresponse.info/en/operations/somalia/health And where you will find Somalia Treatment Guidelines for use in the Primary Health Unit, Health Centre as well as Hospital and Referral Health Centre. The PDF contains a searchable facility using the keyword measles.","Health"
"- Measles is a highly infectious disease.","Health"
"- Any patient with measles who requires hospitalization is likely to be infectious.","Health"
"- Hospitalized patients with measles should be kept in isolation from other patients in order to avoid cross-infection.","Health"
"4. Further resources for the specific management of eye complications of measles infection","Health"
"- Measles infection can lead to blindness.","Health"
"- Guidance on the immediate management of eye complications in patients with measles is provided on pages 36 – 37 of the Handbook : IMCI integrated management of childhood illness.","Health"
"- Organizations are asked to ensure that health workers under their management and supervision are able to diagnose, treat and/or refer where appropriate children with severe eye complications. http://apps.who.int/iris/bitstream/10665/42939/1/9241546441.pdf","Health"
"HANGZHOU, Aug. 30 (Xinhua) -- East China's Zhejiang Province has reported 148 dengue cases this year, local health authorities said Wednesday.","Health"
"Among them, 44 were imported cases, up 33.33 percent from the same period in 2016. Most of these patients caught the virus in Asian countries such as Thailand, India, Vietnam and Sri Lanka, according to Zhejiang Provincial Health and Family Planning Commission.","Health"
"The remaining 104 cases resulting from local transmission were in the provincial capital Hangzhou. No deaths were reported, the commission said.","Health"
"The costal province has experienced an increase in imported cases.","Health"
"Dengue is a potentially fatal mosquito-borne disease mainly found in tropical and subtropical regions. Symptoms include fever and nausea as well as muscle and joint aches.","Health"
"During the last 08 month of the year 2017, 146527 suspected dengue cases have been reported to the Epidemiology Unit from all over the island. [Latest Disease Trends](http://www.epid.gov.lk/web/index.php?option=com_casesanddeaths&Itemid=448&lang=en)","Health"
"Approximately 44.12% of dengue cases were reported from the Western province. The highest numbers of dengue cases were reported during the 29 week of 2017.","Health"
"This situation warrants regular removal of possible mosquito breeding sites from the environment. It is also important to seek medical attention in the event of fever by day three of the illness.","Health"
"Last Updated on Wednesday, 30 August 2017 10:31","Health"
"On 22 August 2017, the National IHR Focal Point for France notified a confirmed fatal case of yellow fever in a 43-year-old Brazilian woman in French Guiana, with an unknown vaccination status.","Health"
"The patient was hospitalized on 7 August 2017 and died on 9 August 2017 at the Cayenne hospital from fulminant hepatitis. She may have visited a gold mining area near St. Elie (North center of the country). Investigations are currently ongoing in order to identify the patient's travel route.","Health"
"On 21 August 2017, the case was laboratory confirmed at the national reference center for arboviruses, Institut Pasteur Cayenne by RT-PCR. This is the first confirmed case diagnosed in this territory since 1998.","Health"
"In French Guiana, yellow fever is considered endemic. The overall immunization coverage is good as yellow fever vaccination is mandatory but immunization coverage might be low in specific populations like clandestine and illegal workers. Therefore, vaccination catch-up will be implemented in legal and illegal gold prospecting areas.","Health"
"French Guiana health authorities are implementing several public health measures:","Health"
"- An initial investigation was performed and further investigations are ongoing.","Health"
"- Vector control interventions are being implemented, especially in specific zones that the case visited. These include health facilities in Cayenne and Kourou, localities of the interior around Saint Elie, and in the Bas-Oyapock river area.","Health"
"- The feasibility of vaccination catch-up targeting workers in legal and illegal gold mining areas is considered.","Health"
"- Communication and messages on prevention measures for yellow fever are being disseminated in French Guiana, including to people who live in those areas.","Health"
"Yellow fever is an acute viral hemorrhagic disease that has the potential to spread rapidly and cause serious public health impacts in unimmunized populations. Vaccination is the most important means of preventing the infection.","Health"
"French Guiana is considered at risk for yellow fever transmission. A yellow fever vaccination certificate is required for travelers over one year of age. Vaccination coverage in French Guiana is optimal, however, the coverage in some populations such as clandestine workers, in mining areas could be sub-optimal and therefore at risk for yellow fever infections.","Health"
"While the exact place of infection remains under investigation, the most likely geographic area of infection appears to be around the border between French Guiana and Brazil along the Oyapock river.","Health"
