"- In Yemen, the second season (July to September) rainfall performance has been generally above average over its southwestern highlands and into parts of central and eastern pastoral areas. However, conflict continues to disrupt agricultural activities in worst-affected areas.  ","Agriculture"
"- In DRC, seasonal rainfall during the month of September below average (-50 to -100mm) over northeastern, east-central and southeastern areas bordering Uganda, Rwanda, and Burundi.  ","Agriculture"
"- In Burundi and Rwanda, the September to December 2017 rainy season has begun, and eastern areas of Rwanda have received above-average rainfall. Land preparation efforts for Season A are underway in both countries.  ","Agriculture"
"- In Tanzania, the northwestern and Lake Victoria regions bordering Uganda, Rwanda, and Burundi received above-average rainfall amounts in September. The rest of the country was typically sunny and dry, apart from northeastern highlands and coastal areas which received light to moderate rains this month.","Agriculture"
"The left-hand map shows the percentage of people who have received assistance, as reported by ONS on 29 Aug 2017.  ","Agriculture"
"The right-hand map shows the percentage of household heads that have resumed livelihood activities across the affected areas, as reported by ONS on 29 Aug 2017.","Agriculture"
"KARACHI: The Sindh livestock and fisheries ministry on Tuesday declared rain emergency in the wake of expected heavy rainfall across the province, cancelling official leaves with the instruction to make sure veterinary aid was available to animals, officials said.","Agriculture"
"The officials said as the Meteorological Department had predicted heavy rainfall and thundershower with gusty winds in the coming days across the province, Provincial Minster for Livestock and Fisheries Mohammed Ali Malkani had declared rain emergency for the ministry by which the official leaves had been cancelled, with directions for officers to join their headquarters immediately.","Agriculture"
"Subsequently, the ministry issued directives to all the field officers and officials not to leave their headquarters. They have been asked to work round the clock with availability of medicines, vaccines, life-saving drugs with mobile units in place for providing veterinary aid in the event of any emergency.","Agriculture"
"The officials said an emergency cell had been established for receiving livestock complaints at the office of the executive director animal husbandry at Shahbaz Building in Hyderabad.","Agriculture"
"“The fishermen have also been advised not go in the deep sea for fishing for one week and take all necessary precautionary measures,” said an official.","Agriculture"
"Officials in the fisheries wing have been asked to ensure their presence at their headquarters and pass necessary directions to fishermen.","Agriculture"
"The director fisheries (marine) for Karachi region and director fisheries (inland) for the rest of Sindh have been nominated focal persons for the fresh contingency plan devised by the ministry, said the officials.","Agriculture"
"The Central Steering Committee for Natural Disaster Prevention and Control, through its report dated on 27 June 2017 reported flood and landslide incidents in several provinces. Two of the significant flood incidents happened in Lai Chau and Cao Bang Provinces. As reported, flood has inundated 213 houses in Lai Chau and 215 in Cao Bang. Additionally, 1 person was missing and 4 others were injured due to thunderstorm in Ha Giang Province. At least 110 ha of crops were also damaged.    ","Agriculture"
"**Affected Area / Region:** Lai Chau, Ha Giang, Cao Bang","Agriculture"
"[http://phongchongthientai.vn/tin-tuc/bao-cao-nhanh-cong-tac-truc-ban-pctt-ngay-27-thang-6-nam-2017/-c4565.html](http://phongchongthientai.vn/tin-tuc/bao-cao-nhanh-cong-tac-truc-ban-pctt-ngay-27-thang-6-nam-2017/-c4565.html) ","Agriculture"
"Somalia is in the second year of a severe drought—the kind that is increasingly likely as the climate warms. Somali communities were looking forward to a relief from the Gu 2017 rainfall season but the devastating drought conditions meant that the country experienced yet another below-average season affecting the recovery of the key livelihood sectors; agricultural and livestock. So far, drought conditions continues to affect Somalia; a situation that may persist until the next rainy season in October.","Agriculture"
"The Gu rainy season was generally poor in most parts of the country except some places in Puntland and Somali-land that saw good rains during the month of May. The southern regions of Middle Juba, Lower Juba and southern Bay also recorded good rains during the months of May and June. Regions that recorded very poor rains include Mududg, Galgaduud, Hiraan, Middle Shabelle, Lower Shabelle, Bakool, Gedo and southern parts of Bay (Map 1).","Agriculture"
"The Gu rains were sporadic and scattered. In March, a few pockets of Somaliland recorded good rains followed by a long dry period until end of April when the rains started in most parts albeit very late. The rains then spread in space, time and quantity in May. While many parts continued to receive rains until the last week of May, there was an early cessation of the rains in many parts of south and central regions except South of Bay and Middle and Lower Juba regions that continued to receive rains in June.","Agriculture"
"Even with the rains, most parts of the country re-main under drought conditions with the impacts being felt across the country. More rains are re-quired to end the ongoing drought in the country and the drought situation is expected to continue until the coming Deyr season in October.","Agriculture"
"It is important to note that only 20% to 40% of the ground water sources have been sufficiently re-charged throughout the country. The rest remain water stressed.","Agriculture"
"The rains, though poorly distributed, eased stress levels for the livestock sector due to regrowth of pasture, which provided grazing lands. Areas with below normal rains also saw regrowth of pasture, but may not last until the next season expected in October.","Agriculture"
"If El Niño predictions for late 2017 prove cor-rect, Deyr rainfall in Somalia could be substan-tial. Most climate models gives the El Niño event a 45 percent chance of returning in 2017. El Niño events tends to cause enhanced rainfall events in Somalia, generally cool temperatures and lots of run-off, which would be good for both ground and surface water recharge in the country.","Agriculture"
"PORT-AU-PRINCE, Haiti – More than 4,300 animals have been treated in northeastern Haiti at mobile clinics set up by Heifer International and the Ministry of Agriculture in the wake of Hurricane Irma. Teams are preparing to care for more livestock as Hurricane Maria threatens the country.","Agriculture"
"Natural disasters can be just as hard on livestock as they are on people, and many animals have been left injured, stressed or infected with parasites after the storm.","Agriculture"
"“The resiliency of rural communities – their ability to bounce back from disasters – is closely tied to the health and well-being of their livestock – which often serve as emergency funds and savings accounts for small-scale farmers,” said Hervil Cherubin, country director for Heifer in Haiti.","Agriculture"
"As Irma churned toward Haiti, a group of veterinary technicians – trained by Heifer and Haiti’s Ministry of Agriculture – began preparing to treat the livestock that survived the hurricane. Warning messages were sent via mobile phone and social media, advising farmers how to protect their animals.","Agriculture"
"After the storm, the veterinary technicians set up mobile clinics in five communities in the northeast: Dumas, Ouanaminthe, Ferrier, Malfety and Grand Bassin. They treated 4,323 animals, mostly cattle, goats, pigs, donkeys and horses. Some dogs and cats also received care.","Agriculture"
"“The children are always the most excited about helping the veterinary technicians because of the opportunity to be part of such a community event,” Cherubin said. “It’s also an opportunity to contribute to the protection of the family assets. They already know that their school tuition might be paid by one of their goats.”","Agriculture"
"Haiti didn’t suffer a direct hit from Irma as it did one year ago when Hurricane Matthew devastated the country. After Matthew, Heifer provided the same kind of emergency veterinary care in six different regions, treating 46,191 animals representing US$5.5 million in assets for 12,117 families.","Agriculture"
"Bill Foreman, director of public relations, mobile: 501-541-5063, bill.foreman@heifer.org  ","Agriculture"
"Heifer’s mission is to end hunger and poverty while caring for the Earth. For more than 70 years, Heifer International has provided livestock and environmentally sound agricultural training to improve the lives of those who struggle daily for reliable sources of food and income. Heifer is currently working in nearly 30 countries, including the United States, to help families and communities become more self-reliant. For information or to give, visit [Heifer.org](http://www.heifer.org/), read our [blog](http://www.heifer.org/join-the-conversation/blog/index.html), follow us on [Facebook](https://www.facebook.com/heiferinternational), on [Twitter](https://twitter.com/Heifer) or call 888.5HUNGER (888.548.6437).","Agriculture"
"The farmers whose crops were destroyed due to the drought will be given compensation, said State Minister of Agriculture Vasantha Aluvihare in parliament yesterday (22nd Aug).","Agriculture"
"Minister Aluvihare said that a maximum of Rs 10,000 per hectare will be given for applicants.","Agriculture"
"During this Maha season 612, 223.57 hectares of paddy was cultivated of which 50,615.05 hectares was damaged due to the drought and it amounts to a loss of 40, 53395.37 bushels of paddy.","Agriculture"
"For many livestock keepers in South Sudan, there is little that can be done to help a sick or injured animal. “If one of our cows was sick, it was either slaughtered or left to die because we didn’t know how to deal with sick cows,” says Marial Madit, from the Maraya cattle camp in Aweial County. But now, Madit has new knowledge and tools to help heal a sick animal. Along with 24 other young South Sudanese, Madit recently completed a FAO-sponsored training to become a Community Animal Health Worker.","Agriculture"
"In South Sudan, the death of an animal is the loss of an important asset. Cattle are used not only for milk and meat, but also to pay dowry, what a man must give to a woman’s family before he is able to marry her. Sick livestock can also mean decreased production and limited marketing opportunities, explains Marco Makur Nyariel, a FAO Animal Health Officer based in Rumbek. “If your livestock is sick you may not be able to get good milk. You also may not be able to take care of your family,” he says.","Agriculture"
"But despite the cultural and economic importance of livestock in South Sudan, access to veterinary care is limited. “During the many years of fighting between the north and the south…. the line of the education system within South Sudan was affected during the war,” says Nyariel, explaining why very few South Sudanese have been trained in veterinary medicine.","Agriculture"
"What’s more, many livestock keepers live in remote “cattle camps”, where bad roads and insecurity can make access difficult. To help solve that problem, FAO is giving basic veterinary training to people who, like Marial Madit, already live in the cattle camps. The Organization is also supporting the state and national Ministries of Livestock, Animal Resources and Fisheries to fill this gap.","Agriculture"
"For two weeks in June, Madit and other trainees from Lakes State gathered in the town of Yirol for a two-week workshop. They learned about vaccination, prevention and treatment of diseases affecting cattle, sheep, goats and poultry. The trainees were also taught how to get rid of ticks and lice, which can transmit diseases that weaken the animals. At the end of the course, the newly-trained Community Animal Health Workers were given veterinary medicine and tools, and then sent back to work in their communities. Less than a month later, the trainees were already making a difference in the cattle camps where they live.","Agriculture"
"“With the training we had last time in Yirol, I have been able to identify the different diseases that have been attacking our cattle and managed to treat some of these diseases,” says Ding Anyoun Gak, who lives in the War-Abyei cattle camp near Rumbek. “We have been able to treat diseases and pests like ticks, also sometimes the cattle come back from grazing when they have wounds that they got from animal attacks that as well we have been able to manage,” adds Aborpei Gumwel, another Community Animal Health Worker at War-Abyei.","Agriculture"
"But Nyariel says that in addition to caring for livestock, the Community Animal Health Workers can also help create a more peaceful society. Every time the Animal Health Workers treat an animal, they are also encouraged to talk to the people about managing resources. Cattle raiding and disputes over pasture and water often causes fighting between cattle camps.","Agriculture"
"“We must cooperate and talk about how to manage our natural resources for the benefit of our livestock and to avoid conflict,” says Nyariel.  “The most important thing that you must put in your mind is that without peace you will not be able to do treatment, without peace you will not be able to do livestock vaccination.”","Agriculture"
"Activities under this programme are funded by the European Union.","Agriculture"
"Premier and Minister of Finance Dr. the Honourable D. Orlando Smith, OBE is currently in the United Kingdom discussing the Territory’s recovery effort with senior UK government ministers following hurricanes Irma and Maria.","Recovery and Reconstruction"
"This came as donor countries in the Organisation for Economic Co-operation and Development (OECD) agreed to work on a process which could allow previous aid recipients to receive short-term Official Development Assistance (ODA) support in the event of catastrophic humanitarian crises, such the recent hurricanes in the Caribbean.","Recovery and Reconstruction"
"Premier Smith outlined the BVI’s plans for reconstruction of the territory in positive high-level talks with the Secretary of State for International Development, Rt Hon Priti Patel MP.","Recovery and Reconstruction"
"The Secretary of State announced that the UK had secured progress for changes to aid rules and agreed to work on a process which could allow previous aid recipients such as the BVI to receive short-term support in the event of future catastrophic humanitarian crises.","Recovery and Reconstruction"
"The Premier said, “We are grateful for the UK government’s ongoing commitment to help us repair and rebuild after the devastation caused by Hurricane Irma. I expressed my thanks to the Secretary of State for the effectiveness of the UK’s initial response and stressed the importance to the BVI of receiving continued support as we reconstruct.”","Recovery and Reconstruction"
"The Premier, who was the only head of government from a UK Overseas Territory present, briefed the House of Commons International Development Select Committee about the impacts of Hurricane Irma on the BVI and the long-term prospects for the territory.","Recovery and Reconstruction"
"He added, “It is heart-warming to see the ongoing interest in the BVI’s future after Irma and Maria among UK politicians from all parties.","Recovery and Reconstruction"
"“We are now focused on creating a sustainable strategy for recovery for the BVI and securing our economy and our livelihoods. My teams in the BVI and London have worked very hard to make our case in the UK for support for our recovery and reconstruction for which I thank them.” ","Recovery and Reconstruction"
"Department of Information and Public Relations (GIS)    ","Recovery and Reconstruction"
"Following the recent hurricanes in the region, UNDP has been engaging governments to offer support in early recovery efforts for affected countries. This early recovery phase is an important bridge between the humanitarian relief and response and the broader long-term recovery and reconstruction efforts. Hurricanes Irma and Maria have caused mass destruction in several countries in the region and thus far, UNDP has allocated US$150,000 for the Eastern Caribbean to support assessments, coordination, and elaboration of recovery frameworks in Antigua and Barbuda, the British Virgin Islands, and Dominica.  ","Recovery and Reconstruction"
"[A Regional Response Plan of $15.1 million](https://reliefweb.int/report/antigua-and-barbuda/hurricane-irma-regional-response-plan-caribbean-region-september-december)  has been developed specific to Hurricane Irma, from which the Central Emergency Response Fund (CERF) recently approved US$300,000 for emergency employment in debris and waste management for the most vulnerable affected families through cash for work (CFW) programmes in Antigua and Barbuda, the British Virgin Islands, Sint Maarten and the Turks and Caicos Islands. Debris management is a key part of the recovery process, enabling access to relief supplies, emergency and social services; reducing potential health hazards of vector-borne diseases (e.g. leptospirosis, dengue); respiratory ailments from high volumes of dust; and separation of valuable material for recycling or reconstruction.  ","Recovery and Reconstruction"
"In Barbuda, UNDP is currently coordinating the Post Disaster Needs Assessment (PDNA), being jointly undertaken with the European Union (EU), World Bank and United Nations (UN) system. This is under the leadership of a national assessment team headed by the National Office of Disaster Services. UNDP has deployed a team leader and a housing sector specialist for the PDNA team, and preliminary results have recently been presented to the government.  ","Recovery and Reconstruction"
"In response to Hurricane Maria in Dominica, a [Flash Appeal for US$31.1 million](https://reliefweb.int/report/dominica/dominica-flash-appeal-2017-hurricane-maria-september-december-2017) has been launched and a CERF proposal submitted for the restoration of economic activity through a CFW programme in debris and waste management. The Dominican government has asked UNDP to co-lead a Crisis Management Unit established to oversee the recovery process; therefore, UNDP has deployed a Senior Relief and Recovery Coordinator as Team Leader who is working with government officials to plan the way forward. The PDNA is planned to commence in mid-October and UNDP is working to mobilise partners from the UN System, the EU, World Bank and regional agencies to support the national stakeholders.  ","Recovery and Reconstruction"
"Based on early recovery support requests from the governments of the affected Eastern Caribbean countries, UNDP has mobilised or will deploy within the next few days: 4 Recovery Advisors in Barbuda, BVI, and Dominica, and another to CARICOM; 3 Debris Management Specialists and 2 Technical Advisors to support the debris management and reconstruction efforts in Barbuda and Dominica. These have been secured from offices throughout Latin America and the Caribbean, and the support teams will expand and transition as early recovery activities accelerate. Over US$6 million have already been mobilised in these early efforts, including US$5 million from the Government of China for roofing reconstruction in Barbuda and Dominica. UNDP is continuing dialogue with the countries to ensure effective support towards building back better and improved resilience of these communities and countries. ","Recovery and Reconstruction"
"Every morning at 8:00 a.m. Fatuma Ibrahim prepares for her usual rounds of trekking from house to house selling Baati and Garbasaar – a traditional Somali cotton dress and head scarf. This has been her daily routine since she first set foot in Kalkal displacement camp in the capital of Somalia, Mogadishu, more than two years ago.","Recovery and Reconstruction"
"The camp holds close to 800 displaced people who fled from their original home due to conflict and drought. ""I was a farmer in a town called Galweyn in Lower Shabelle before a clan fight broke out and I had no choice but to run away with my eight children,"" Fatuma said.","Recovery and Reconstruction"
"On arrival to the camp in Mogadishu, she used her savings to start a small business selling clothes to her neighbors. On a good day she earns $3. Other times her customers buy clothes on credit.","Recovery and Reconstruction"
"Fatuma is one of the people in Kalkal camp to receive $255 over three months from the ICRC in an effort to help them make ends meet and grow their small businesses. ""Now I can plan myself on how to use the money on food and buy a few more clothes for my business,"" said Fatuma.","Recovery and Reconstruction"
"The majority of women living in Kalkal camp are either widows or single mothers, according to camp leader Shamso Maalim. The outspoken 38-year-old has been in charge of the camp for 13 years and is responsible for advocating to humanitarian organizations for support on behalf of her community.","Recovery and Reconstruction"
"The cash transfers also helped the ""go-to"" henna artist in the camp – Sahra Adhan. The 39-year-old started practicing the art on a piece of paper which later became a collection of designs. ""I have no money to buy equipment or salon space to apply henna and braid hair for my clients,"" she said.","Recovery and Reconstruction"
"Sahra moved to Kalkal from Balcad, Middle Shabelle, with her neighbors two years ago due to clan conflict and the worsening drought situation in Somalia that claimed their livestock and leaving their farms dry. ""We moved in haste and I lost my art-book in the midst of the rush to get to a safer place,"" she said.","Recovery and Reconstruction"
"Despite leaving her notebook behind, Sahra—a single mother—is using her henna-drawing skills to support herself her children.","Recovery and Reconstruction"
"""I started drawing on my daughters and their friends hands to perfect my skill but now I have clients who are my neighbors coming over to my bush (tent) for henna application,"" she said. ""Most of them come when they are going for a wedding event or sometimes they just want to look beautiful.""","Recovery and Reconstruction"
"While conflict and drought have been constant struggles for the community, Shamso and her fellow committee members now face another challenge: an influx of people who were evicted from other parts of Mogadishu and need a new place to resettle. Driven by land disputes, the evictions uprooted some 4,000 people from their homes and left them homeless, without access to health care, water, food, and other basic necessities.","Recovery and Reconstruction"
"She estimates that the camp receives hundreds of people a day from other parts of the city. ""We have received large numbers of new people who were forcefully evicted from their camp arriving at our camp at the beginning of the year,"" Shamso said.","Recovery and Reconstruction"
"**Evaluation of impact is concentrated in poor areas outside Mexico City**  ","Recovery and Reconstruction"
"p assessments of damage in earthquake-affected areas outside Mexico City, and evaluating the most urgent needs of people relating to water, sanitation, hygiene, food, and the protection of women, children, and other vulnerable people.","Recovery and Reconstruction"
"According to government figures, 318 people have died, 765 people are injured and hospitalized following earthquakes in Oaxaca on September 7 and the September 19 earthquake in Morelos that affected Mexico City. Staff have been deployed to assess needs in Morelos, Puebla, and Oaxaca.","Recovery and Reconstruction"
"Seventy-three people are reported dead in Morelos, where as many as 10,000 homes are damaged. Many of the roads in this area are damaged. In Puebla, 45 people have died and some of the affected communities are cut off due to roads blocked with debris, so it has been difficult to determine the exact number of people who need help. There was another earthquake on September 23 that hit Oaxaca, where there are 59,000 damaged homes, according to media reports.","Recovery and Reconstruction"
"Oxfam is focusing on ensuring that help gets to people who are far away or out of reach, that government resources are used in an effective and transparent way, and that the rights of all people, especially women and children, are respected. Women and children tend to suffer more in emergencies, given their lack of access and control of resources, and also owing to their absence in rescue plans, response and recovery.","Recovery and Reconstruction"
"“We are monitoring all levels of government,” Oxfam’s office in Mexico said in a statement released over the weekend. “Our job is to ensure that communities aren’t forgotten once the media spotlight turns away. It is important that the recovery and response is done with respect to the voice and will of the people, with dignity and fairness, and with transparent use of resources that are not politicized.”","Recovery and Reconstruction"
"Oxfam and our partners are assessing the damage and identifying the most urgent needs of affected people. We are coordinating with the government and other aid organizations, and developing a response plan.","Recovery and Reconstruction"
"Record-breaking Hurricane Irma swept through the Caribbean during 6-8 September, wreaking unprecedented multi-island havoc. In Barbuda, Sint Maarten and the British Virgin Islands, approximately 90% of buildings have been damaged or destroyed according to Caribbean Disaster Emergency Management Agency (CDEMA) situation reports. Across the region, there have been more than 30 deaths in 5 countries, with over 40,000 displaced, 2 million evacuated in Cuba alone, and thousands of homes damaged or destroyed. This has not only significantly tested the fortitude of the local populations and the strength of national response mechanisms, but also the capacity of CDEMA as the regional coordinating agency to support the response and the effectiveness of the coordination system among the United Nations (UN) and other international partners.","Recovery and Reconstruction"
"Now, Hurricane Maria is sweeping through the region, having caused the loss of all communications in Dominica, a country prone to river and coastal flooding and, landslides. Dominica was still recovering from Tropical Storm Erika’s impact in 2015. Concerns are also heightened surrounding countries that are already suffering significant impacts from Irma; though, they are preparing for the possibility.","Recovery and Reconstruction"
"Over the last 2 weeks, CDEMA, the UN, international humanitarian community and the private sector have been supporting evacuation and shelter management; emergency operations; the restoration of water, electricity and fuel supplies; distribution of food and water; medical response; logistics and coordination; and rapid needs assessments. These initial assessments have revealed some of the most urgent needs of housing, transport and infrastructure, health, education, agriculture and fisheries, security, utilities (electricity, water and sewage, telecommunications), and tourism. In Barbuda alone, the cost of rebuilding is estimated in excess of $200 million.","Recovery and Reconstruction"
"In the first week, UNDP deployed 5 experts to support Cuba, Turks and Caicos Islands, and Sint Maarten in rapid damage and needs assessment; and this week has deployed a technical expert to support the government in debris and waste management for clean-up in Barbuda. UNDP is also preparing to deploy experts to support the governments, in planning and beginning their recovery process, which has been delayed by the passage of Hurricane Maria.","Recovery and Reconstruction"
"UNDP will also be working with the World Bank, European Union and the rest of the UN System to conduct a post-disaster needs assessment (PNDA) in Barbuda next week, under the leadership of the National Office for Disaster Services (NODS) and cooperation of several other government ministries. Capacities built during UNDP supported PDNA training in 2015 are being applied and as a result, a local team will be able to execute the PDNA with limited external support. The final outcome of this PDNA will be detailed analysis and quantification of the losses and damage across the productive sectors, infrastructure, social, gender and environmental needs; and a recovery strategy for the redevelopment process.","Recovery and Reconstruction"
"Under the UN’s Regional Response Plan, UNDP is leading the coordinated work on early recovery. In close partnership with UN Women, UNDP has been discussing the possible options for emergency livelihoods using a cash-for-work approach in the affected Eastern Caribbean countries. This is likely to focus around debris removal and reconstruction, support to revitalisation of micro and small businesses, and training to enable the most vulnerable, including women, to be quickly employed. UNDP offices throughout the region will continue to endeavour with local, regional and international partners, including the UN System, to provide life-saving relief and begin the process of what is expected to be several years of recovery towards rebuilding more resilient islands.","Recovery and Reconstruction"
"By OECD Development Co-operation Director Jorge Moreira da Silva","Recovery and Reconstruction"
"A series of devastating storms in the Caribbean has highlighted the vulnerability of small island states, where a single hurricane can undo years of development and plunge prosperous households into poverty from one day to the next.","Recovery and Reconstruction"
"Hurricane Irma turned 90 percent of homes on Barbuda to rubble and left financial losses of USD 100-200 million. Hurricane Maria has knocked out power to the entire US territory of Puerto Rico.","Recovery and Reconstruction"
"For most developed countries, a natural disaster triggers action from national governments to provide emergency relief and compensation – witness the recent emergency spending provided by the US Congress following Hurricanes Harvey and Irma. But unlocking emergency funds is not always straightforward for small island developing states, not all of which have easy access to capital markets. Small island states often have high public debt ratios and insurance coverage among households and businesses can be limited.","Recovery and Reconstruction"
"Grenada is still paying the consequences of being hit successively in 2004 and 2005 by Hurricanes Ivan and Emily. Estimated losses amounted to 200 percent of gross domestic product, and Grenada is still in “debt distress” according to the International Monetary Fund. The Cook Islands are still subject to austerity measures under a 1998 debt restructuring agreement prompted by the reconstruction costs that followed Cyclone Martin two decades ago.","Recovery and Reconstruction"
"On top of the loss of life and demolished infrastructure, the toll of climate-related disasters weighs heavily on development prospects in small island states. As just one example, Barbuda’s efforts to achieve 100 percent green energy by 2020 will be derailed as it works to rebuild basic infrastructure and support for its citizens. The absence of financing for reconstruction in small island states risks impacting growth, education, health, and the achievement of the Sustainable Development Goals. ","Recovery and Reconstruction"
"The OECD has long been calling on the international community to rethink approaches to support for small island states, in particular how to better manage their transition from low-income to developed country status so that they are not left vulnerable to being knocked backwards in times of natural disaster. A [2016 OECD report](https://reliefweb.int/report/world/climate-and-disaster-resilience-financing-small-island-developing-states) laid out how small islands are hardest hit by the impacts of disasters, making up two-thirds of the countries that suffer the highest relative losses due to natural disasters on an annual basis – losses that amount to 1-9% of their GDP each year. The OECD is currently developing a new body of evidence to unpack the consequences of transition from low-income status in small island states and other countries.","Recovery and Reconstruction"
"The relief effort for island territories hit by the recent spate of storms has prompted a public debate over the way Official Development Assistance (ODA) is allocated to countries classed as low-income, unlike humanitarian aid. Of around 50 small island developing states in the world, only 35 are currently eligible to receive ODA.","Recovery and Reconstruction"
"The OECD’s Development Assistance Committee of donor countries agreed in 2014 on the importance of allocating more official aid to countries most in need, including small island states, and the DAC is actively discussing how more ODA could be used to leverage additional private resources, for example through so-called blended finance – the strategic use of public or private investment with a development objective to mobilise additional finance for SDG-aligned investments in poor countries. While this will not take the place of ODA, there is a need for innovative solutions to address the dual challenge of the global development goals: to activate unprecedented volumes of resources and leave no one behind.","Recovery and Reconstruction"
"A new OECD report due out in October – Making International Cooperation Work for Small Island Developing States, 2017 – highlights the need to better address the specific challenges faced by small island states. We need faster responses to humanitarian needs and greater efforts to rebuild in a way that fosters long-term resilience. The report highlights the difficulties faced by small island developing states in accessing new sources of concessional finance. These include a complex system of defining eligibility for such finance, and a cumbersome array of accreditation procedures and application processes that often exceed these small island states’ administrative, institutional and technical capacities.","Recovery and Reconstruction"
"The OECD will continue to work more broadly to find ways the development community can better support small states or territories that grow economically to a level where they are not ODA-eligible but still face significant and unique development challenges. Our aim is to shape development strategies in a way that would ensure development gains are preserved during periods of transition and that development co-operation remains relevant to current realities.","Recovery and Reconstruction"
"*Jorge Moreira da Silva is the Director of the OECD Development Co-operation Directorate and former Portugal's Minister on Environment and Energy.*","Recovery and Reconstruction"
"A devastating earthquake hit Nepal on April 25th, 2015, causing large-scale destruction to lives and properties in the country’s Gorkha district. The damage paralyzed economic markets, particularly secondary markets, making access to essential goods and services extremely challenging for those affected by the quake. The district’s main economy was able to recover quickly, owing to less damage to supply chain and better access to supplies, but the secondary markets with poorly constructed shops in the mountain lowlands suffered major losses.  ","Recovery and Reconstruction"
"A rapid market assessment conducted by Catholic Relief Services (CRS) and Caritas in May 2015 revealed that the secondary markets, without external support from the Government of Nepal or from international nongovernmental organizations, could meet only 30-50% of the demand for essential goods like CGI sheets used in housing construction. The assessment recommended restoring the capacity of secondary markets to allow vendors to provide essential goods and services to the affected households, especially in remote and interior areas.  ","Recovery and Reconstruction"
"CRS supported markets and vendors across five secondary markets that catered to intermediaries and communities in three districts and 33 village development committees (the lower administrative unit in Nepal under each district), or VDCs (see table on next page). A total of 405 vendors, engaged in a variety of businesses like grocery, construction material, hotels, restaurants, clothes, electronics, etc., were supported through a combination of cash and/or material inputs. The project was implemented between July and November 2015.","Recovery and Reconstruction"
"YÊN BÁI – Signs of revival have brightened up Mù Cang Chải District in northern mountainous Yên Bái Province, three months after a historic flood swept through the area.","Recovery and Reconstruction"
"By around 5.30 am on August 3, significant portions of the district had been submerged by floodwaters. Large rocks of between 5-10 tonnes carried by the water caused serious damage to homes and property. Even two-storey houses made of cement were destroyed in the natural disaster.","Recovery and Reconstruction"
"Lầu Thị Mú, a resident of Kim Nọi commune, recalled that the flood swept everything away, including her house and contents.   ","Recovery and Reconstruction"
"The flood, triggered by prolonged torrential rains, swept away 26 houses, damaged 14 others and forced hundreds of households to be relocated. The disaster killed eight people and left six others missing.","Recovery and Reconstruction"
"Floods also caused serious damage to transportation systems, agricultural production and local life. Many roads in Mù Cang Chải were submerged by more than a metre of mud, soil and water.","Recovery and Reconstruction"
"The total damage is estimated at around VNĐ150 billion (US$6.6 million).","Recovery and Reconstruction"
"The high toll, however, did not discourage local authorities and residents. They worked together, and thanks to nationwide support, they gradually resumed normal life.","Recovery and Reconstruction"
"New buds have sprouted on land that was destroyed and local people have started to go about their business again. They have moved to new houses and no longer have to live in temporary shelters.","Recovery and Reconstruction"
"“We now have a new house built far away from the spring. It will not be swept away by floods,” she said.  “We have also been provided with rice and a goat, helping to reduce initial difficulties,” Mú said.","Recovery and Reconstruction"
"“I thought we would not recover from the flood’s consequences,” she told VOV online newspaper.","Recovery and Reconstruction"
"Mùa A Lềnh from Kim Nọi commune also had his house destroyed by the flood. He now has a new home thanks to financial assistance from the authorities and community. He was also presented with a cow, food and basic appliances to resume daily life.","Recovery and Reconstruction"
"With support from the Government, ministries, agencies, organisations and individuals nationwide, local residents have gradually stabilised their lives, said Chairman of the communes’ People’s Committee Mùa A Súa.","Recovery and Reconstruction"
"“The commune received financial aid worth over VNĐ18 billion,” he said.","Recovery and Reconstruction"
"Chairman of Mù Cang Chải District’s People’s Committee Vũ Tiến Đức said after receiving reports from locals about their losses, district authorities sent forces to the areas for rescue and support activities.","Recovery and Reconstruction"
"The district had delivered aid worth about VNĐ10 million to each family with members who had died or were missing, and VNĐ2.5 million to each family with injured members. The funds were taken from the district’s budget.","Recovery and Reconstruction"
"The district official said each household that lost their house or suffered damage due to landslides during and after the flooding and storms, had also received aid worth VNĐ25 million and VNĐ10 million respectively. A rescue campaign was launched with more than 2,370 people in the district participating.","Recovery and Reconstruction"
"“Local residents have gradually stabilised their lives. As many as 140 households were relocated and moved to new houses. Most children are already attending schools again,” he said. - VNS","Recovery and Reconstruction"
"This highlighted area represent the VDC which have not received any form of technical assistance as per HRRP 4W – R44, with an overlay on the percent of Damaged (Grade III – V) structures per VDC.  ","Recovery and Reconstruction"
"Kindly refer to the map TA-ActivityAnalysis-ID0480 for more details regarding the gaps highlighted in this map.","Recovery and Reconstruction"
"A review of recent humanitarian interventions that support local markets in emergency contexts revealed a limited scope and breadth of this type of activity. While many agencies show good creativity and understanding of market systems in emergencies, most activities are in the form of small grants to traders, to help them recover and to facilitate access to markets for disaster-affected communities. Such support includes small and large, formal and informal traders, but does not often go beyond grants, although sometimes trainings and other “soft support” are provided. The limited scope of market support activities is probably linked to the focused scope of many emergency market analyses or response analysis efforts that may not study all market actors or adequately consider market support activities, due to time constraints or simply humanitarians’ comfort level.  ","Recovery and Reconstruction"
"Another likely barrier to scale and quality of market support activities is a lack of clarity across agencies of good practices. More evidence-building is suggested to contribute to the collective understanding of good market support practices.","Recovery and Reconstruction"
